,,A,B,C,D,E,F
Tank,2040-03-19 22:00:00,0.0,2.1827872842550278e-11,0.0,173.78566457197644,-16234.066627504366,-2875.8797105321046
Tank,2040-03-20 00:00:00,0.0,-2.1827872842550278e-11,0.0,282.411219702205,-4962.25,619.9509434667734
Tank,2040-03-20 02:00:00,0.0,0.0,0.0,282.4112197021823,-4962.25,619.9509434667734
Tank,2040-03-20 04:00:00,0.0,0.0,0.0,282.4112197021823,-4962.25,619.9509434667734
Tank,2040-03-20 06:00:00,0.0,0.0,0.0,282.41121970218273,-4962.25,619.9509434667734
Tank,2040-03-20 08:00:00,0.0,0.0,0.0,282.4112197021832,-4962.25,619.9509434667734
Tank,2040-03-20 10:00:00,0.0,0.0,0.0,282.4112197021832,-4962.25,619.9509434667734
Tank,2040-03-20 12:00:00,0.0,0.0,0.0,282.4112197021832,2734.3050086948306,619.9509434667734
Tank,2040-03-20 14:00:00,0.0,0.0,0.0,282.4112197021832,11573.676922233972,619.9509434667734
Tank,2040-03-20 16:00:00,0.0,0.0,0.0,282.4112197021832,15162.140657830852,619.9509434667734
Tank,2040-03-20 18:00:00,0.0,2.1827872842550278e-11,0.0,0.0,6155.171510460485,169.45815261829557
Tank,2040-03-20 20:00:00,0.0,-2.1827872842550278e-11,0.0,-1189.9684191519664,-629.9932247593124,-393.7712506744174
Tank,2040-03-20 22:00:00,0.0,0.0,0.0,-1759.265165024207,-4336.570744352847,-3556.7697264554627
Tank,2040-03-21 00:00:00,0.0,2.1827872842550278e-11,0.0,-37.03399778554103,-5910.813463441318,-4011.2442654500846
Tank,2040-03-21 02:00:00,0.0,0.0,0.0,0.0,-4949.583333333333,0.0
Tank,2040-03-21 04:00:00,0.0,0.0,0.0,0.0,-4949.583333333333,0.0
Tank,2040-03-21 06:00:00,0.0,0.0,0.0,0.0,-4949.583333333333,0.0
Tank,2040-03-21 08:00:00,0.0,0.0,0.0,0.0,-4949.583333333333,0.0
Tank,2040-03-21 10:00:00,0.0,0.0,0.0,0.0,-4949.583333333333,0.0
Tank,2040-03-21 12:00:00,0.0,-2.1827872842550278e-11,0.0,2986.2675819617143,7329.293263259768,1315.5141775223246
Tank,2040-03-21 14:00:00,0.0,2.1827872842550278e-11,0.0,0.0,19962.10704133705,0.0
Tank,2040-03-21 16:00:00,0.0,0.0,0.0,0.0,7626.86628529177,6646.27106505764
Tank,2040-03-21 18:00:00,0.0,0.0,0.0,0.0,16646.884217305575,0.0
Tank,2040-03-21 20:00:00,0.0,0.0,0.0,0.0,8283.845538767579,0.0
Tank,2040-03-21 22:00:00,0.0,0.0,0.0,0.0,-5712.004683186794,0.0
Tank,2040-03-22 00:00:00,0.0,0.0,0.0,0.0,-11469.759240871943,0.0
Tank,2040-03-22 02:00:00,0.0,0.0,0.0,-1016.5321923299623,-13064.735315186903,0.0
Tank,2040-03-22 04:00:00,0.0,-2.1827872842550278e-11,0.0,0.0,-11588.258914977836,0.0
Tank,2040-03-22 06:00:00,0.0,0.0,0.0,0.0,-8142.792075071584,-3394.3452884132976
Tank,2040-03-22 08:00:00,0.0,2.1827872842550278e-11,0.0,-1969.735389631752,-4935.723058333353,-4567.439954166667
Tank,2040-03-22 10:00:00,0.0,0.0,0.0,0.0,-4935.723058333331,0.0
Tank,2040-03-22 12:00:00,0.0,0.0,0.0,2986.2675819617143,978.6267832965436,0.0
Tank,2040-03-22 14:00:00,0.0,0.0,0.0,0.0,12507.467591368844,0.0
Tank,2040-03-22 16:00:00,0.0,-2.1827872842550278e-11,0.0,0.0,20103.913088560137,0.0
Tank,2040-03-22 18:00:00,0.0,2.1827872842550278e-11,0.0,0.0,6223.204110314597,7845.5607467001955
Tank,2040-03-22 20:00:00,0.0,0.0,0.0,0.0,20035.78477242162,116.22449587976917
Tank,2040-03-22 22:00:00,0.0,0.0,0.0,0.0,-2812.621740941017,0.0
Tank,2040-03-23 00:00:00,0.0,0.0,0.0,0.0,-12915.888432023356,0.0
Tank,2040-03-23 02:00:00,0.0,0.0,0.0,-1516.0416455159175,-6245.7878868479265,-3394.4904934132983
Tank,2040-03-23 04:00:00,0.0,0.0,0.0,0.0,-6483.120563678768,-4567.294749166666
Tank,2040-03-23 06:00:00,0.0,0.0,0.0,0.0,-10985.410816185107,0.0
Tank,2040-03-23 08:00:00,0.0,0.0,0.0,0.0,-10889.955490452241,0.0
Tank,2040-03-23 10:00:00,0.0,-2.1827872842550278e-11,0.0,-1470.2259364457968,-9516.211415833333,0.0
Tank,2040-03-23 12:00:00,0.0,2.1827872842550278e-11,0.0,2986.2675819617143,8569.387280807128,762.647738406089
Tank,2040-03-23 14:00:00,0.0,-2.1827872842550278e-11,0.0,0.0,6063.592805778841,6423.024818076668
Tank,2040-03-23 16:00:00,0.0,0.0,0.0,0.0,21002.257762965502,0.0
Tank,2040-03-23 18:00:00,0.0,2.1827872842550278e-11,0.0,0.0,10428.02469317861,430.66247198200654
Tank,2040-03-23 20:00:00,0.0,-2.1827872842550278e-11,0.0,0.0,13785.733803231658,345.45021411520065
Tank,2040-03-23 22:00:00,0.0,0.0,0.0,0.0,-3923.070882311632,-3106.351750667204
Tank,2040-03-24 00:00:00,0.0,0.0,0.0,-134.19619350797166,-11181.538036289214,0.0
Tank,2040-03-24 02:00:00,0.0,0.0,0.0,-1577.341915127446,-9506.749543333333,0.0
Tank,2040-03-24 04:00:00,0.0,2.1827872842550278e-11,0.0,-1274.7294733262963,-9506.749543333333,0.0
Tank,2040-03-24 06:00:00,0.0,0.0,0.0,0.0,-4941.916666666667,0.0
Tank,2040-03-24 08:00:00,0.0,0.0,0.0,283.7995755355132,-4941.916666666667,621.2703501334408
Tank,2040-03-24 10:00:00,0.0,0.0,0.0,283.79957553551367,-4941.916666666667,621.2703501334408
Tank,2040-03-24 12:00:00,0.0,0.0,0.0,283.79957553551367,845.3365186034162,621.2703501334408
Tank,2040-03-24 14:00:00,0.0,0.0,0.0,283.79957553551367,12866.285756473586,621.2703501334408
Tank,2040-03-24 16:00:00,0.0,-2.1827872842550278e-11,0.0,924.325082376768,8811.830899052653,621.2703501334408
Tank,2040-03-24 18:00:00,0.0,0.0,0.0,0.0,4748.927983510752,0.0
Tank,2040-03-24 20:00:00,0.0,0.0,0.0,-298.3177944097956,-45.17259417354853,-2841.8443587742286
Tank,2040-03-24 22:00:00,0.0,0.0,0.0,0.0,-3879.5406795182553,-466.6735917818987
Tank,2040-03-25 00:00:00,0.0,2.1827872842550278e-11,0.0,-796.5905531100248,-9439.472891309495,-88.23053369050467
Tank,2040-03-25 02:00:00,0.0,-2.1827872842550278e-11,0.0,0.0,-4962.666666666667,0.0
Tank,2040-03-25 04:00:00,0.0,2.1827872842550278e-11,0.0,-964.6150369990019,-4962.666666666667,-4565.036758333333
Tank,2040-03-25 06:00:00,0.0,0.0,0.0,0.0,-4962.666666666667,0.0
Tank,2040-03-25 08:00:00,0.0,0.0,0.0,274.91852803551274,-4962.666666666667,621.0664684667745
Tank,2040-03-25 10:00:00,0.0,0.0,0.0,274.91852803551274,-4962.666666666667,621.0664684667745
Tank,2040-03-25 12:00:00,0.0,0.0,0.0,274.9185280355132,0.0,621.0664684667736
Tank,2040-03-25 14:00:00,0.0,-2.1827872842550278e-11,0.0,274.9185280355132,12484.334494144798,621.0664684667736
Tank,2040-03-25 16:00:00,0.0,2.1827872842550278e-11,0.0,1886.5934698196625,14167.395064402946,5264.367249858106
Tank,2040-03-25 18:00:00,0.0,-2.1827872842550278e-11,0.0,0.0,15734.765567261074,0.0
Tank,2040-03-25 20:00:00,0.0,2.1827872842550278e-11,0.0,0.0,8950.202694204689,39.44142117645879
Tank,2040-03-25 22:00:00,0.0,0.0,0.0,-1334.959591803051,-3419.189021550601,-3166.1088007258386
Tank,2040-03-26 00:00:00,0.0,0.0,0.0,0.0,-7987.583333333333,0.0
Tank,2040-03-26 02:00:00,0.0,-2.1827872842550278e-11,0.0,-890.6205759896236,-7987.583333333333,-58.451589175822846
Tank,2040-03-26 04:00:00,0.0,0.0,0.0,-760.6874141690398,-7987.583333333333,-4563.514155
Tank,2040-03-26 06:00:00,0.0,2.1827872842550278e-11,0.0,0.0,-7987.583333333333,0.0
Tank,2040-03-26 08:00:00,0.0,0.0,0.0,0.0,-7987.583333333333,0.0
Tank,2040-03-26 10:00:00,0.0,0.0,0.0,0.0,-7979.592131796236,0.0
Tank,2040-03-26 12:00:00,0.0,-2.1827872842550278e-11,0.0,5.940867099925072,12238.828173830043,0.0
Tank,2040-03-26 14:00:00,0.0,2.1827872842550278e-11,0.0,2306.8101732552495,12627.464115785137,481.43672818992127
Tank,2040-03-26 16:00:00,0.0,0.0,0.0,224.50551386884672,6873.378543144181,7480.348514390043
Tank,2040-03-26 18:00:00,0.0,0.0,0.0,224.50551386884626,10050.795662013721,0.0
Tank,2040-03-26 20:00:00,0.0,0.0,0.0,224.50551386884672,18058.529851188665,0.0
Tank,2040-03-26 22:00:00,0.0,0.0,0.0,-140.0296806022243,0.0,0.0
Tank,2040-03-27 00:00:00,0.0,0.0,0.0,-454.8263510467027,-7956.083333333334,0.0
Tank,2040-03-27 02:00:00,0.0,-2.1827872842550278e-11,0.0,-515.9280453950407,-7956.083333333334,0.0
Tank,2040-03-27 04:00:00,0.0,0.0,0.0,-532.8312011691121,-7956.083333333334,-4567.226940833333
Tank,2040-03-27 06:00:00,0.0,2.1827872842550278e-11,0.0,273.9358797021796,-7956.083333333334,618.876285966774
Tank,2040-03-27 08:00:00,0.0,0.0,0.0,273.93587970218005,-7956.083333333334,618.876285966774
Tank,2040-03-27 10:00:00,0.0,0.0,0.0,273.93587970218005,-7952.465741393893,618.876285966774
Tank,2040-03-27 12:00:00,0.0,0.0,0.0,273.93587970218005,4226.616122085323,618.876285966774
Tank,2040-03-27 14:00:00,0.0,0.0,0.0,273.93587970218005,11985.746957560857,618.876285966774
Tank,2040-03-27 16:00:00,0.0,0.0,0.0,273.93587970218005,13052.438868853695,618.8762859667731
Tank,2040-03-27 18:00:00,0.0,0.0,0.0,0.0,1603.420266681343,0.0
Tank,2040-03-27 20:00:00,0.0,-2.1827872842550278e-11,0.0,-1420.2085218688871,0.0,-2541.650949213942
Tank,2040-03-27 22:00:00,0.0,2.1827872842550278e-11,0.0,-155.9216381145152,-6147.4733287371255,0.0
Tank,2040-03-28 00:00:00,0.0,-2.1827872842550278e-11,0.0,0.0,-4953.559591666644,0.0
Tank,2040-03-28 02:00:00,0.0,0.0,0.0,0.0,-8001.083333333334,0.0
Tank,2040-03-28 04:00:00,0.0,0.0,0.0,-1410.137421978312,-4953.559591666666,-4566.165068333333
Tank,2040-03-28 06:00:00,0.0,0.0,0.0,0.0,-6472.273793851382,0.0
Tank,2040-03-28 08:00:00,0.0,2.1827872842550278e-11,0.0,0.0,-8001.083333333334,0.0
Tank,2040-03-28 10:00:00,0.0,0.0,0.0,0.0,-4455.303180493904,0.0
Tank,2040-03-28 12:00:00,0.0,0.0,0.0,2986.2675819617143,0.0,4543.489441323382
Tank,2040-03-28 14:00:00,0.0,0.0,0.0,0.0,18412.370278553914,3418.2958012565823
Tank,2040-03-28 16:00:00,0.0,0.0,0.0,0.0,15367.612807878344,0.0
Tank,2040-03-28 18:00:00,0.0,-2.1827872842550278e-11,0.0,0.0,15126.077008158329,0.0
Tank,2040-03-28 20:00:00,0.0,2.1827872842550278e-11,0.0,0.0,10942.936251371162,0.0
Tank,2040-03-28 22:00:00,0.0,0.0,0.0,-568.9349077531595,-6602.092926510772,0.0
Tank,2040-03-29 00:00:00,0.0,0.0,0.0,-729.0325744518702,-7986.333333333334,-4565.89589
Tank,2040-03-29 02:00:00,0.0,0.0,0.0,-613.099916195373,-7986.333333333334,-457.9942504799128
Tank,2040-03-29 04:00:00,0.0,-2.1827872842550278e-11,0.0,-547.3689811981765,-12552.229223333334,0.0
Tank,2040-03-29 06:00:00,0.0,0.0,0.0,-527.8312023631349,-9614.334121233282,-2937.895102100052
Tank,2040-03-29 08:00:00,0.0,2.1827872842550278e-11,0.0,0.0,-7986.333333333334,0.0
Tank,2040-03-29 10:00:00,0.0,-2.1827872842550278e-11,0.0,0.0,-7121.3400748843505,0.0
Tank,2040-03-29 12:00:00,0.0,0.0,0.0,224.1710388688466,9739.434846120974,0.0
Tank,2040-03-29 14:00:00,0.0,2.1827872842550278e-11,0.0,2089.583426486329,11977.613695151544,620.2073368001074
Tank,2040-03-29 16:00:00,0.0,0.0,0.0,224.1710388688466,14711.01877517154,620.2073368001074
Tank,2040-03-29 18:00:00,0.0,0.0,0.0,224.17103886884615,14438.375188526048,620.2073368001074
Tank,2040-03-29 20:00:00,0.0,0.0,0.0,224.17103886884615,8982.553840991632,6101.163232179642
Tank,2040-03-29 22:00:00,0.0,-2.1827872842550278e-11,0.0,0.0,0.0,-2150.0373854700283
Tank,2040-03-30 00:00:00,0.0,2.1827872842550278e-11,0.0,-581.3324686289445,-12540.920548333335,0.0
Tank,2040-03-30 02:00:00,0.0,0.0,0.0,-611.7417271432691,-7975.583333333334,-4565.3372150000005
Tank,2040-03-30 04:00:00,0.0,0.0,0.0,-696.723584923715,-12540.920548333335,0.0
Tank,2040-03-30 06:00:00,0.0,0.0,0.0,-792.3129634734382,-9497.837215,0.0
Tank,2040-03-30 08:00:00,0.0,0.0,0.0,0.0,-9128.642596544976,-1246.410642109936
Tank,2040-03-30 10:00:00,0.0,0.0,0.0,274.44889303551327,-4779.094763048359,620.7660118001058
Tank,2040-03-30 12:00:00,0.0,-2.1827872842550278e-11,0.0,2407.6618511338534,0.0,6386.592414086068
Tank,2040-03-30 14:00:00,0.0,2.1827872842550278e-11,0.0,0.0,19698.463809475317,0.0
Tank,2040-03-30 16:00:00,0.0,0.0,0.0,0.0,14018.934607635467,0.0
Tank,2040-03-30 18:00:00,0.0,-2.1827872842550278e-11,0.0,0.0,2385.095173412466,0.0
Tank,2040-03-30 20:00:00,0.0,2.1827872842550278e-11,0.0,0.0,-3415.0750585205337,0.0
Tank,2040-03-30 22:00:00,0.0,0.0,0.0,-2082.0589023658363,-6189.062308246541,-2442.041074219507
Tank,2040-03-31 00:00:00,0.0,0.0,0.0,-904.208679595878,-6135.6893393858245,-4565.317351666667
Tank,2040-03-31 02:00:00,0.0,0.0,0.0,0.0,-4946.416666666667,0.0
Tank,2040-03-31 04:00:00,0.0,-2.1827872842550278e-11,0.0,0.0,-4946.416666666667,0.0
Tank,2040-03-31 06:00:00,0.0,0.0,0.0,0.0,-4946.416666666667,0.0
Tank,2040-03-31 08:00:00,0.0,0.0,0.0,0.0,-4946.416666666667,0.0
Tank,2040-03-31 10:00:00,0.0,2.1827872842550278e-11,0.0,0.0,-3962.9975590720887,0.0
Tank,2040-03-31 12:00:00,0.0,0.0,0.0,0.0,10696.17300959521,0.0
Tank,2040-03-31 14:00:00,0.0,0.0,0.0,0.0,19234.301270955642,0.0
Tank,2040-03-31 16:00:00,0.0,0.0,0.0,2986.2675819617143,12757.57182912164,3432.238175120477
Tank,2040-03-31 18:00:00,0.0,0.0,0.0,0.0,17160.95023628925,0.0
Tank,2040-03-31 20:00:00,0.0,0.0,0.0,-998.5836588209359,-190.23879614923862,-571.8747927916002
Tank,2040-03-31 22:00:00,0.0,-2.1827872842550278e-11,0.0,-1987.6839231407785,-6373.459849946979,-2764.185874946845
Tank,2040-04-01 00:00:00,0.0,2.1827872842550278e-11,0.0,0.0,-8786.017815394734,0.0
Tank,2040-04-01 02:00:00,0.0,0.0,0.0,0.0,-7979.333333333333,0.0
Tank,2040-04-01 04:00:00,0.0,0.0,0.0,0.0,-14702.5975030907,-96.17750738203176
Tank,2040-04-01 06:00:00,0.0,-2.1827872842550278e-11,0.0,0.0,-7979.333333333333,0.0
Tank,2040-04-01 08:00:00,0.0,2.1827872842550278e-11,0.0,0.0,-7979.333333333333,0.0
Tank,2040-04-01 10:00:00,0.0,0.0,0.0,0.0,-5858.68238138009,0.0
Tank,2040-04-01 12:00:00,0.0,0.0,0.0,0.0,7101.75333520767,319.8294169269702
Tank,2040-04-01 14:00:00,0.0,0.0,0.0,0.0,12958.440313646388,0.0
Tank,2040-04-01 16:00:00,0.0,0.0,0.0,0.0,21644.369737547164,0.0
Tank,2040-04-01 18:00:00,0.0,0.0,0.0,0.0,15857.96107878648,0.0
Tank,2040-04-01 20:00:00,0.0,-2.1827872842550278e-11,0.0,2986.2675819617143,2286.471880774046,7641.9558256529945
Tank,2040-04-01 22:00:00,0.0,2.1827872842550278e-11,0.0,-1503.86525858692,-2033.0036191221297,-240.9714236531472
Tank,2040-04-02 00:00:00,0.0,0.0,0.0,-1482.4023233747944,-12620.359328914557,0.0
Tank,2040-04-02 02:00:00,0.0,-2.1827872842550278e-11,0.0,0.0,-14076.332438648047,0.0
Tank,2040-04-02 04:00:00,0.0,2.1827872842550278e-11,0.0,0.0,-8913.515215998168,-4565.045434166666
Tank,2040-04-02 06:00:00,0.0,0.0,0.0,0.0,-8618.723711136223,-3155.768384760151
Tank,2040-04-02 08:00:00,0.0,0.0,0.0,0.0,-7970.25,0.0
Tank,2040-04-02 10:00:00,0.0,0.0,0.0,0.0,-5616.812032142618,0.0
Tank,2040-04-02 12:00:00,0.0,0.0,0.0,201.74502610819582,8304.805954366593,0.0
Tank,2040-04-02 14:00:00,0.0,-2.1827872842550278e-11,0.0,224.4646463688464,14727.102108504872,621.0577926334408
Tank,2040-04-02 16:00:00,0.0,2.1827872842550278e-11,0.0,224.46464636884593,14727.102108504872,621.0577926334408
Tank,2040-04-02 18:00:00,0.0,0.0,0.0,224.46464636884593,9249.548036458671,6098.611864679642
Tank,2040-04-02 20:00:00,0.0,0.0,0.0,2111.1286167469802,12840.438138126738,621.0577926334408
Tank,2040-04-02 22:00:00,0.0,0.0,0.0,0.0,-294.94925074140065,0.0
Tank,2040-04-03 00:00:00,0.0,0.0,0.0,-556.3938673741243,-12568.599315,0.0
Tank,2040-04-03 02:00:00,0.0,-2.1827872842550278e-11,0.0,-623.614620323613,-12568.599315,0.0
Tank,2040-04-03 04:00:00,0.0,2.1827872842550278e-11,0.0,-647.5226174455499,-9173.24672075337,-3395.3525942466313
Tank,2040-04-03 06:00:00,0.0,-2.1827872842550278e-11,0.0,-753.5086197367577,-8002.166666666667,-4566.432648333333
Tank,2040-04-03 08:00:00,0.0,2.1827872842550278e-11,0.0,-405.2278570816695,-11995.728597702382,0.0
Tank,2040-04-03 10:00:00,0.0,-2.1827872842550278e-11,0.0,0.0,-5245.7064800979215,0.0
Tank,2040-04-03 12:00:00,0.0,2.1827872842550278e-11,0.0,0.0,4327.327741783978,5483.1029287128695
Tank,2040-04-03 14:00:00,0.0,0.0,0.0,225.21852803551337,14695.185441838206,619.6705784667738
Tank,2040-04-03 16:00:00,0.0,0.0,0.0,225.21852803551292,14695.185441838206,619.6705784667738
Tank,2040-04-03 18:00:00,0.0,0.0,0.0,225.21852803551337,14695.185441838206,619.6705784667738
Tank,2040-04-03 20:00:00,0.0,0.0,0.0,2310.6119978551746,11436.112278663146,619.6705784667738
Tank,2040-04-03 22:00:00,0.0,0.0,0.0,-407.8848909166145,-1794.988804817076,-3073.3887318934517
Tank,2040-04-04 00:00:00,0.0,0.0,0.0,-984.2098551017621,-7992.75,-4566.650913333334
Tank,2040-04-04 02:00:00,0.0,0.0,0.0,-35.56269335836964,-8735.159220997688,-321.7455973531787
Tank,2040-04-04 04:00:00,0.0,0.0,0.0,-1558.6101425849681,-12559.400913333335,0.0
Tank,2040-04-04 06:00:00,0.0,0.0,0.0,0.0,-7992.75,0.0
Tank,2040-04-04 08:00:00,0.0,0.0,0.0,0.0,-7992.75,0.0
Tank,2040-04-04 10:00:00,0.0,0.0,0.0,0.0,-7919.53436382668,0.0
Tank,2040-04-04 12:00:00,0.0,-2.1827872842550278e-11,0.0,0.0,-4861.663042986964,0.0
Tank,2040-04-04 14:00:00,0.0,2.1827872842550278e-11,0.0,2356.759469149486,0.0,88.69848824555083
Tank,2040-04-04 16:00:00,0.0,-2.1827872842550278e-11,0.0,224.83313970217978,23037.935442504873,619.4523134667734
Tank,2040-04-04 18:00:00,0.0,2.1827872842550278e-11,0.0,224.83313970217978,14663.393591338834,6731.992223906789
Tank,2040-04-04 20:00:00,0.0,-2.1827872842550278e-11,0.0,179.84183340786876,22147.667312118036,521.6422169608513
Tank,2040-04-04 22:00:00,0.0,0.0,0.0,-191.3670689326791,0.0,-1997.5502218130514
Tank,2040-04-05 00:00:00,0.0,0.0,0.0,-557.942569930595,-7978.083333333334,-4566.029451666666
Tank,2040-04-05 02:00:00,0.0,2.1827872842550278e-11,0.0,-595.5354335795671,-12544.112785000001,0.0
Tank,2040-04-05 04:00:00,0.0,0.0,0.0,-571.6847222200895,-11145.907215899753,-1398.205569100247
Tank,2040-04-05 06:00:00,0.0,0.0,0.0,-615.2150881733096,-12544.112785000001,0.0
Tank,2040-04-05 08:00:00,0.0,0.0,0.0,-454.5226991254742,-10724.17799654897,0.0
Tank,2040-04-05 10:00:00,0.0,0.0,0.0,0.0,-4912.602230179687,0.0
Tank,2040-04-05 12:00:00,0.0,0.0,0.0,187.29399890148534,6863.960502471596,5481.490142046201
Tank,2040-04-05 14:00:00,0.0,0.0,0.0,2125.6796439536893,8827.229517975527,620.0737751334409
Tank,2040-04-05 16:00:00,0.0,-2.1827872842550278e-11,0.0,224.43131303551354,14719.268775171538,620.0737751334409
Tank,2040-04-05 18:00:00,0.0,0.0,0.0,224.43131303551309,14719.268775171538,620.0737751334409
Tank,2040-04-05 20:00:00,0.0,2.1827872842550278e-11,0.0,224.43131303551309,14719.268775171538,620.0737751334409
Tank,2040-04-05 22:00:00,0.0,-2.1827872842550278e-11,0.0,0.0,-12.373224188413587,0.0
Tank,2040-04-06 00:00:00,0.0,0.0,0.0,-587.7258706037846,-12561.180365,0.0
Tank,2040-04-06 02:00:00,0.0,2.1827872842550278e-11,0.0,-618.1402155145479,-12561.180365,0.0
Tank,2040-04-06 04:00:00,0.0,0.0,0.0,-639.4805468916061,-11081.793209257725,-1479.3871557422744
Tank,2040-04-06 06:00:00,0.0,0.0,0.0,-683.3655984858801,-7996.916666666666,-4564.263698333333
Tank,2040-04-06 08:00:00,0.0,0.0,0.0,-457.5553504658956,-7996.916666666666,-1918.134388504357
Tank,2040-04-06 10:00:00,0.0,0.0,0.0,0.0,-7638.63584918227,0.0
Tank,2040-04-06 12:00:00,0.0,0.0,0.0,1499.269563621436,0.0,0.0
Tank,2040-04-06 14:00:00,0.0,0.0,0.0,1246.2321463709961,10042.471853645267,0.0
Tank,2040-04-06 16:00:00,0.0,-2.1827872842550278e-11,0.0,0.0,14347.154547115562,7961.785242579965
Tank,2040-04-06 18:00:00,0.0,2.1827872842550278e-11,0.0,223.83861886884688,17496.651732824565,0.0
Tank,2040-04-06 20:00:00,0.0,-2.1827872842550278e-11,0.0,16.927253100435337,17962.718212376352,0.0
Tank,2040-04-06 22:00:00,0.0,0.0,0.0,-256.31827802589805,-5047.4011446351515,0.0
Tank,2040-04-07 00:00:00,0.0,2.1827872842550278e-11,0.0,-577.0435978387573,-12541.6881275,0.0
Tank,2040-04-07 02:00:00,0.0,0.0,0.0,-572.2308301402759,-7977.166666666666,-4564.521460833334
Tank,2040-04-07 04:00:00,0.0,0.0,0.0,-577.1613080521047,-9144.424345753368,-3397.263781746631
Tank,2040-04-07 06:00:00,0.0,0.0,0.0,-663.5590189833088,-10534.953118867423,0.0
Tank,2040-04-07 08:00:00,0.0,-2.1827872842550278e-11,0.0,-339.9545489213697,-7977.166666666666,0.0
Tank,2040-04-07 10:00:00,0.0,2.1827872842550278e-11,0.0,0.0,-6626.196275872474,0.0
Tank,2040-04-07 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
Tank,2040-04-07 14:00:00,0.0,0.0,0.0,146.1763681745574,6221.23823550829,6435.340222210392
Tank,2040-04-07 16:00:00,0.0,0.0,0.0,2409.914550545207,20867.098780828514,621.5817659667737
Tank,2040-04-07 18:00:00,0.0,0.0,0.0,223.49455553551343,14776.770766908783,621.5817659667737
Tank,2040-04-07 20:00:00,0.0,0.0,0.0,206.68210770643645,17983.888562716158,283.28148843602503
Tank,2040-04-07 22:00:00,0.0,0.0,0.0,-449.5188194619891,-1599.9911495165516,-3395.3825025799642
Tank,2040-04-08 00:00:00,0.0,0.0,0.0,-566.1532902295319,-7960.916666666666,-4566.40274
Tank,2040-04-08 02:00:00,0.0,0.0,0.0,-616.1065730235343,-12527.319406666666,0.0
Tank,2040-04-08 04:00:00,0.0,-2.1827872842550278e-11,0.0,-280.41713444160814,-13046.545399999006,0.0
Tank,2040-04-08 06:00:00,0.0,0.0,0.0,-1074.0717648050509,-10152.304149100066,0.0
Tank,2040-04-08 08:00:00,0.0,2.1827872842550278e-11,0.0,0.0,-7960.916666666666,0.0
Tank,2040-04-08 10:00:00,0.0,-2.1827872842550278e-11,0.0,0.0,-6601.002907346128,0.0
Tank,2040-04-08 12:00:00,0.0,0.0,0.0,0.0,0.0,1160.1534221235715
Tank,2040-04-08 14:00:00,0.0,2.1827872842550278e-11,0.0,0.0,5174.788672558538,5951.882477242658
Tank,2040-04-08 16:00:00,0.0,0.0,0.0,26.821462127829363,13882.416743643946,0.0
Tank,2040-04-08 18:00:00,0.0,0.0,0.0,2733.2275917983716,19967.079846696983,698.7296122432681
Tank,2040-04-08 20:00:00,0.0,0.0,0.0,226.21852803551337,20824.711083062277,151.0197309704672
Tank,2040-04-08 22:00:00,0.0,0.0,0.0,-109.65405730978182,0.0,-3096.5691782244003
Tank,2040-04-09 00:00:00,0.0,0.0,0.0,-576.3560019155975,-7975.5,-4564.752968333333
Tank,2040-04-09 02:00:00,0.0,0.0,0.0,-590.9866345000335,-12540.252968333334,0.0
Tank,2040-04-09 04:00:00,0.0,0.0,0.0,-566.8656259799754,-12239.789872311103,-300.4630960222312
Tank,2040-04-09 06:00:00,0.0,0.0,0.0,-574.8298327197886,-12540.252968333334,0.0
Tank,2040-04-09 08:00:00,0.0,-2.1827872842550278e-11,0.0,-567.5754295365373,-8967.61551599555,0.0
Tank,2040-04-09 10:00:00,0.0,2.1827872842550278e-11,0.0,0.0,-5585.585020988421,0.0
Tank,2040-04-09 12:00:00,0.0,-2.1827872842550278e-11,0.0,0.0,10897.712489502872,0.0
Tank,2040-04-09 14:00:00,0.0,2.1827872842550278e-11,0.0,0.0,14328.58846340636,5321.302343153972
Tank,2040-04-09 16:00:00,0.0,0.0,0.0,0.0,7120.2182655563665,2640.4828994259924
Tank,2040-04-09 18:00:00,0.0,0.0,0.0,0.0,19770.673246175233,0.0
Tank,2040-04-09 20:00:00,0.0,0.0,0.0,2986.2675819617143,7731.80388132091,0.0
Tank,2040-04-09 22:00:00,0.0,0.0,0.0,-350.20031346907695,-4877.579880204219,-1238.9228919335474
Tank,2040-04-10 00:00:00,0.0,0.0,0.0,0.0,-4939.666666666667,619.4614459667737
Tank,2040-04-10 02:00:00,0.0,0.0,0.0,-508.00287801955255,-4939.666666666667,619.4614459667737
Tank,2040-04-10 04:00:00,0.0,0.0,0.0,-514.4510903556018,-4939.666666666667,-4566.6417808333335
Tank,2040-04-10 06:00:00,0.0,0.0,0.0,0.0,-7577.456433382762,619.4614459667737
Tank,2040-04-10 08:00:00,0.0,0.0,0.0,274.53085636884634,-4939.666666666667,619.4614459667737
Tank,2040-04-10 10:00:00,0.0,0.0,0.0,274.5308563688459,-4596.676214718199,619.4614459667728
Tank,2040-04-10 12:00:00,0.0,0.0,0.0,274.53085636884634,-141.7881328909234,619.4614459667728
Tank,2040-04-10 14:00:00,0.0,0.0,0.0,274.5308563688459,13885.909451741674,849.8731050326942
Tank,2040-04-10 16:00:00,0.0,-2.1827872842550278e-11,0.0,274.53085636884634,17603.75933507955,619.4614459667737
